group 00469, 1 videos, 1818 frames, use time 0.187006 seconds
group 00470, 1 videos, 41178 frames, use time 4.268502 seconds
group 00471, 5 videos, 196887 frames, use time 20.118309 seconds
group 00472, 4 videos, 34789 frames, use time 3.669231 seconds
group 00473, 1 videos, 21096 frames, use time 4.946467 seconds
group 00474, 1 videos, 24014 frames, use time 4.205244 seconds
group 00475, 1 videos, 4840 frames, use time 0.714933 seconds
group 00476, 0 videos, 0 frames, use time 0.022521 seconds
group 00477, 3 videos, 32737 frames, use time 3.023464 seconds
group 00478, 1 videos, 70135 frames, use time 7.011525 seconds
group 00479, 7 videos, 105521 frames, use time 18.949636 seconds
group 00480, 1 videos, 91235 frames, use time 10.659130 seconds
group 00481, 1 videos, 1542 frames, use time 0.203000 seconds
group 00482, 3 videos, 98939 frames, use time 10.516005 seconds
group 00483, 2 videos, 25203 frames, use time 2.307665 seconds
group 00484, 1 videos, 35216 frames, use time 7.685524 seconds
group 00485, 1 videos, 117023 frames, use time 13.405280 seconds
group 00486, 1 videos, 70119 frames, use time 8.105481 seconds
group 00487, 2 videos, 143307 frames, use time 15.345479 seconds
group 00488, 3 videos, 158505 frames, use time 16.848101 seconds
group 00489, 1 videos, 7043 frames, use time 1.631405 seconds
group 00490, 1 videos, 412 frames, use time 0.194355 seconds
group 00491, 1 videos, 23488 frames, use time 2.214208 seconds
group 00492, 1 videos, 54894 frames, use time 8.807470 seconds
group 00493, 1 videos, 20627 frames, use time 2.023488 seconds
group 00494, 2 videos, 27465 frames, use time 2.390657 seconds
group 00495, 2 videos, 9229 frames, use time 1.468460 seconds
group 00496, 1 videos, 19549 frames, use time 1.694016 seconds
group 00497, 1 videos, 169 frames, use time 0.031838 seconds
group 00498, 2 videos, 25962 frames, use time 4.025741 seconds
group 00499, 1 videos, 553 frames, use time 0.068139 seconds
group 00500, 1 videos, 3745 frames, use time 0.338810 seconds
group 00501, 2 videos, 32545 frames, use time 3.149175 seconds
group 00502, 9 videos, 927 frames, use time 0.785118 seconds
group 00503, 1 videos, 11018 frames, use time 1.016751 seconds
group 00504, 2 videos, 34503 frames, use time 2.986733 seconds
group 00505, 1 videos, 1942 frames, use time 0.273694 seconds
group 00506, 6 videos, 16165 frames, use time 2.195676 seconds
group 00507, 1 videos, 3422 frames, use time 0.339428 seconds
group 00508, 1 videos, 146783 frames, use time 22.051355 seconds
group 00509, 1 videos, 78150 frames, use time 10.203299 seconds
group 00510, 1 videos, 78133 frames, use time 9.027394 seconds
group 00511, 1 videos, 53055 frames, use time 5.976572 seconds
group 00512, 3 videos, 79462 frames, use time 7.908539 seconds
group 00513, 2 videos, 10951 frames, use time 3.378662 seconds
group 00514, 1 videos, 2563 frames, use time 0.348069 seconds
group 00515, 1 videos, 106418 frames, use time 18.690306 seconds
group 00516, 6 videos, 31914 frames, use time 7.493392 seconds
group 00517, 1 videos, 21530 frames, use time 3.878217 seconds
group 00518, 1 videos, 170381 frames, use time 23.373687 seconds
group 00519, 1 videos, 14988 frames, use time 2.608852 seconds
group 00520, 1 videos, 2347 frames, use time 0.251880 seconds
group 00521, 2 videos, 49770 frames, use time 11.273007 seconds
group 00522, 15 videos, 29040 frames, use time 4.582717 seconds
group 00523, 3 videos, 129004 frames, use time 14.138762 seconds
group 00524, 3 videos, 8304 frames, use time 1.652493 seconds
group 00525, 1 videos, 107158 frames, use time 14.995670 seconds
group 00526, 1 videos, 2698 frames, use time 0.217170 seconds
group 00527, 1 videos, 143325 frames, use time 20.017521 seconds
group 00528, 2 videos, 1322 frames, use time 0.327924 seconds
group 00529, 1 videos, 22843 frames, use time 2.397068 seconds
group 00530, 3 videos, 68947 frames, use time 11.780748 seconds
group 00531, 1 videos, 2030 frames, use time 0.364890 seconds
group 00532, 1 videos, 704 frames, use time 0.226538 seconds
group 00533, 2 videos, 1138 frames, use time 0.314287 seconds
group 00534, 3 videos, 122712 frames, use time 19.066618 seconds
group 00535, 1 videos, 56362 frames, use time 6.298951 seconds
group 00536, 1 videos, 13514 frames, use time 1.380688 seconds
group 00537, 1 videos, 98647 frames, use time 11.454181 seconds
group 00538, 9 videos, 189089 frames, use time 22.834239 seconds
group 00539, 1 videos, 387 frames, use time 0.065870 seconds
group 00540, 1 videos, 49780 frames, use time 4.346133 seconds
group 00541, 1 videos, 11130 frames, use time 1.070487 seconds
group 00542, 1 videos, 3491 frames, use time 0.547379 seconds
group 00543, 2 videos, 135288 frames, use time 34.730744 seconds
group 00544, 1 videos, 129380 frames, use time 18.658118 seconds
group 00545, 1 videos, 35272 frames, use time 3.518872 seconds
group 00546, 1 videos, 708 frames, use time 0.119742 seconds
group 00547, 1 videos, 45634 frames, use time 4.867203 seconds
group 00548, 1 videos, 64494 frames, use time 5.501317 seconds
group 00549, 1 videos, 9976 frames, use time 0.975552 seconds
group 00550, 9 videos, 1452 frames, use time 0.592572 seconds
group 00551, 1 videos, 35753 frames, use time 3.548256 seconds
group 00552, 5 videos, 78020 frames, use time 8.039733 seconds
group 00553, 1 videos, 1813 frames, use time 0.209385 seconds
group 00554, 1 videos, 92200 frames, use time 10.902345 seconds
group 00555, 1 videos, 50563 frames, use time 4.284237 seconds
group 00556, 1 videos, 2887 frames, use time 0.439006 seconds
group 00557, 1 videos, 27091 frames, use time 2.551075 seconds
group 00558, 1 videos, 8138 frames, use time 0.831856 seconds
group 00559, 1 videos, 725 frames, use time 0.140929 seconds
group 00560, 1 videos, 1673 frames, use time 0.336253 seconds
group 00561, 1 videos, 12111 frames, use time 1.192633 seconds
group 00562, 1 videos, 1374 frames, use time 0.161102 seconds
group 00563, 1 videos, 2895 frames, use time 0.625863 seconds
group 00564, 1 videos, 22794 frames, use time 2.229152 seconds
group 00565, 2 videos, 7380 frames, use time 0.874750 seconds
group 00566, 1 videos, 25640 frames, use time 2.398530 seconds
group 00567, 1 videos, 3081 frames, use time 0.286378 seconds
group 00568, 1 videos, 33533 frames, use time 3.444115 seconds
group 00569, 1 videos, 31620 frames, use time 2.403705 seconds
group 00570, 4 videos, 34187 frames, use time 3.675865 seconds
group 00571, 1 videos, 8238 frames, use time 0.814371 seconds
group 00572, 1 videos, 2047 frames, use time 0.208818 seconds
group 00573, 2 videos, 24192 frames, use time 2.208336 seconds
group 00574, 1 videos, 147090 frames, use time 26.116061 seconds
group 00575, 1 videos, 102313 frames, use time 10.807511 seconds
group 00576, 1 videos, 1649 frames, use time 0.360094 seconds
group 00577, 1 videos, 5806 frames, use time 0.677005 seconds
group 00578, 1 videos, 143450 frames, use time 18.562388 seconds
group 00579, 2 videos, 76427 frames, use time 12.340689 seconds
group 00580, 1 videos, 4197 frames, use time 0.543734 seconds
group 00581, 1 videos, 7731 frames, use time 0.752472 seconds
group 00582, 2 videos, 81331 frames, use time 8.262291 seconds
group 00583, 2 videos, 13005 frames, use time 2.670387 seconds
group 00584, 1 videos, 60284 frames, use time 6.661338 seconds
group 00585, 1 videos, 67688 frames, use time 11.917841 seconds
group 00586, 1 videos, 97450 frames, use time 11.519693 seconds
group 00587, 1 videos, 29248 frames, use time 8.632893 seconds
group 00588, 3 videos, 46771 frames, use time 12.575990 seconds
group 00589, 1 videos, 300163 frames, use time 51.837897 seconds
group 00590, 1 videos, 191597 frames, use time 30.274925 seconds
group 00591, 1 videos, 1595 frames, use time 0.144612 seconds
group 00592, 1 videos, 67752 frames, use time 9.034294 seconds
group 00593, 8 videos, 5788 frames, use time 0.908359 seconds
group 00594, 0 videos, 0 frames, use time 0.037349 seconds
group 00595, 2 videos, 38630 frames, use time 8.510100 seconds
group 00596, 1 videos, 27094 frames, use time 2.541829 seconds
group 00597, 1 videos, 464 frames, use time 0.093672 seconds
group 00598, 1 videos, 1023 frames, use time 0.260661 seconds
group 00599, 6 videos, 137168 frames, use time 29.915894 seconds
group 00600, 1 videos, 786 frames, use time 0.265577 seconds
group 00601, 8 videos, 190356 frames, use time 23.460956 seconds
group 00602, 4 videos, 4398 frames, use time 0.745848 seconds
group 00603, 1 videos, 44520 frames, use time 6.829984 seconds
group 00604, 7 videos, 70855 frames, use time 14.939709 seconds
group 00605, 6 videos, 5322 frames, use time 1.119761 seconds
group 00606, 1 videos, 3279 frames, use time 0.290005 seconds
group 00607, 1 videos, 947 frames, use time 0.192975 seconds
group 00608, 1 videos, 28427 frames, use time 2.743065 seconds
group 00609, 1 videos, 444 frames, use time 0.104179 seconds
group 00610, 1 videos, 1833 frames, use time 0.261219 seconds
group 00611, 1 videos, 1804 frames, use time 0.205561 seconds
group 00612, 2 videos, 121265 frames, use time 14.262194 seconds
group 00613, 1 videos, 283449 frames, use time 41.371477 seconds
group 00614, 1 videos, 28657 frames, use time 3.677113 seconds
group 00615, 2 videos, 2135 frames, use time 0.619456 seconds
group 00616, 0 videos, 0 frames, use time 0.023916 seconds
group 00617, 1 videos, 2674 frames, use time 0.257461 seconds
group 00618, 2 videos, 171932 frames, use time 17.823190 seconds
group 00619, 1 videos, 2277 frames, use time 0.271271 seconds
group 00620, 1 videos, 32947 frames, use time 3.332964 seconds
group 00621, 4 videos, 134741 frames, use time 28.990783 seconds
group 00622, 1 videos, 56815 frames, use time 9.696868 seconds
group 00623, 3 videos, 78786 frames, use time 18.560073 seconds
group 00624, 1 videos, 110845 frames, use time 11.893063 seconds
group 00625, 4 videos, 17410 frames, use time 3.663487 seconds
group 00626, 1 videos, 50128 frames, use time 4.965142 seconds
group 00627, 6 videos, 26774 frames, use time 4.266045 seconds
group 00628, 5 videos, 3892 frames, use time 0.508577 seconds
group 00629, 2 videos, 12269 frames, use time 1.638409 seconds
group 00630, 1 videos, 15134 frames, use time 1.600499 seconds
group 00631, 2 videos, 47844 frames, use time 8.790960 seconds
group 00632, 1 videos, 14024 frames, use time 1.318234 seconds
group 00633, 1 videos, 14441 frames, use time 1.437887 seconds
group 00634, 1 videos, 14305 frames, use time 1.786665 seconds
group 00635, 1 videos, 15320 frames, use time 1.486982 seconds
group 00636, 1 videos, 16994 frames, use time 1.704643 seconds
group 00637, 1 videos, 525 frames, use time 0.069584 seconds
group 00638, 1 videos, 3402 frames, use time 0.364931 seconds
group 00639, 1 videos, 11582 frames, use time 1.131344 seconds
group 00640, 3 videos, 120044 frames, use time 12.827368 seconds
group 00641, 1 videos, 936 frames, use time 0.256206 seconds
group 00642, 0 videos, 0 frames, use time 0.052764 seconds
group 00643, 1 videos, 47566 frames, use time 7.929323 seconds
group 00644, 0 videos, 0 frames, use time 0.057280 seconds
group 00645, 1 videos, 24475 frames, use time 4.160941 seconds
group 00646, 1 videos, 59116 frames, use time 10.155092 seconds
group 00647, 8 videos, 208835 frames, use time 20.965992 seconds
group 00648, 1 videos, 7878 frames, use time 0.758236 seconds
group 00649, 1 videos, 23855 frames, use time 2.357809 seconds
group 00650, 1 videos, 70944 frames, use time 7.230461 seconds
group 00651, 4 videos, 63871 frames, use time 11.290371 seconds
group 00652, 2 videos, 103349 frames, use time 11.712184 seconds
group 00653, 1 videos, 4263 frames, use time 0.658397 seconds
group 00654, 1 videos, 19804 frames, use time 3.053174 seconds
group 00655, 1 videos, 43637 frames, use time 5.859819 seconds
group 00656, 1 videos, 68278 frames, use time 7.069182 seconds
group 00657, 4 videos, 33476 frames, use time 5.601543 seconds
group 00658, 5 videos, 5518 frames, use time 1.155554 seconds
group 00659, 7 videos, 14945 frames, use time 2.747801 seconds
group 00660, 1 videos, 39251 frames, use time 4.067497 seconds
group 00661, 4 videos, 105769 frames, use time 22.090184 seconds
group 00662, 1 videos, 12729 frames, use time 3.579152 seconds
group 00663, 2 videos, 105447 frames, use time 18.785253 seconds
group 00664, 1 videos, 93051 frames, use time 9.706260 seconds
group 00665, 3 videos, 5844 frames, use time 0.710662 seconds
group 00666, 2 videos, 9906 frames, use time 1.962190 seconds
group 00667, 2 videos, 35305 frames, use time 6.651834 seconds
group 00668, 2 videos, 54572 frames, use time 18.090713 seconds
group 00669, 1 videos, 170845 frames, use time 26.681242 seconds
group 00670, 3 videos, 102935 frames, use time 17.033602 seconds
group 00671, 1 videos, 121408 frames, use time 15.010553 seconds
group 00672, 2 videos, 58175 frames, use time 4.949126 seconds
group 00673, 9 videos, 17181 frames, use time 5.467260 seconds
group 00674, 1 videos, 240418 frames, use time 41.657838 seconds
group 00675, 1 videos, 9535 frames, use time 0.910677 seconds
group 00676, 1 videos, 43161 frames, use time 4.469692 seconds
group 00677, 2 videos, 109660 frames, use time 10.377394 seconds
group 00678, 1 videos, 13412 frames, use time 1.830032 seconds
group 00679, 1 videos, 108006 frames, use time 12.960407 seconds
group 00680, 6 videos, 130194 frames, use time 23.770091 seconds
group 00681, 9 videos, 69383 frames, use time 6.945226 seconds
group 00682, 2 videos, 22808 frames, use time 4.190448 seconds
group 00683, 1 videos, 44736 frames, use time 4.406794 seconds
group 00684, 1 videos, 145521 frames, use time 19.754468 seconds
group 00685, 3 videos, 56096 frames, use time 9.916379 seconds
group 00686, 1 videos, 89090 frames, use time 30.553171 seconds
group 00687, 3 videos, 110406 frames, use time 10.635665 seconds
group 00688, 2 videos, 39828 frames, use time 3.912946 seconds
group 00689, 1 videos, 74467 frames, use time 8.353867 seconds
group 00690, 3 videos, 43258 frames, use time 6.501824 seconds
group 00691, 1 videos, 32735 frames, use time 3.002968 seconds
group 00692, 1 videos, 8425 frames, use time 1.615388 seconds
group 00693, 1 videos, 5672 frames, use time 0.529188 seconds
group 00694, 1 videos, 38924 frames, use time 3.807507 seconds
group 00695, 1 videos, 12736 frames, use time 1.234854 seconds
group 00696, 1 videos, 32188 frames, use time 3.075767 seconds
group 00697, 6 videos, 41294 frames, use time 6.037244 seconds
group 00698, 1 videos, 63801 frames, use time 11.429672 seconds
group 00699, 1 videos, 5895 frames, use time 0.543476 seconds
group 00700, 1 videos, 8080 frames, use time 0.994072 seconds
group 00701, 1 videos, 35111 frames, use time 4.978477 seconds
group 00702, 2 videos, 84633 frames, use time 4.088230 seconds
group 00703, 7 videos, 4717 frames, use time 1.043030 seconds
group 00704, 3 videos, 16707 frames, use time 2.180369 seconds
group 00705, 1 videos, 2657 frames, use time 0.437057 seconds
group 00706, 1 videos, 59791 frames, use time 6.231808 seconds
group 00707, 6 videos, 61498 frames, use time 11.277387 seconds
group 00708, 1 videos, 594 frames, use time 0.056502 seconds
group 00709, 2 videos, 162005 frames, use time 20.995996 seconds
group 00710, 1 videos, 62486 frames, use time 6.549909 seconds
group 00711, 1 videos, 190997 frames, use time 20.710780 seconds
group 00712, 1 videos, 1998 frames, use time 0.181027 seconds
group 00713, 6 videos, 105445 frames, use time 19.883717 seconds
group 00714, 1 videos, 4731 frames, use time 1.026992 seconds
group 00715, 1 videos, 127148 frames, use time 13.276197 seconds
