Room,Stream,Performer,Link
61390755634500800,61390744904014300,46469983256974000,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61390744904014324/hls/61390744904014324-46469983256974041r1470895610.m3u8
61390755634500800,61390744904014300,46469983256974000,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61390744904014324/hls/61390744904014324-46469983256974041r1470898540.m3u8
61390755634500800,61390744904014300,46469983256974000,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61390744904014324/hls/61390744904014324-46469983256974041r1470898603.m3u8
61391769699775800,61391765371887000,54874951441714700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61391765371887024/hls/61391765371887024-54874951441714704r1470895909.m3u8
61393074667279500,61393068814771600,55294940529303300,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61393068814771692/hls/61393068814771692-55294940529303342r1470896531.m3u8
61393074667279500,61393068814771600,55294940529303300,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61393068814771692/hls/61393068814771692-55294940529303342r1470898479.m3u8
61393517394949400,61393516311353300,49821859146901500,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61393516311353348/hls/61393516311353348-49821859146901565r1470896744.m3u8
61395907649107300,61395902429926800,49281142775358700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61395902429926868/hls/61395902429926868-49281142775358737r1470897882.m3u8
61396434407544000,61396431094683100,55480165651717700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61396431094683144/hls/61396431094683144-55480165651717732r1470898134.m3u8
61397472374052100,61397440032421200,52192388243789800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61397440032421299/hls/61397440032421299-52192388243789856r1470898615.m3u8
61397986983700100,61397982469173700,54874951441714700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61397982469173793/hls/61397982469173793-54874951441714704r1470898874.m3u8
61397986983700100,61397982469173700,54874951441714700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61397982469173793/hls/61397982469173793-54874951441714704r1470899872.m3u8
61397986983700100,61397982469173700,54874951441714700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61397982469173793/hls/61397982469173793-54874951441714704r1470902220.m3u8
61397986983700100,61397982469173700,54874951441714700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61397982469173793/hls/61397982469173793-54874951441714704r1470902516.m3u8
61397986983700100,61397982469173700,54874951441714700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61397982469173793/hls/61397982469173793-54874951441714704r1470904734.m3u8
61397986983700100,61397982469173700,54874951441714700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61397982469173793/hls/61397982469173793-54874951441714704r1470904815.m3u8
61397986983700100,61397982469173700,54874951441714700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61397982469173793/hls/61397982469173793-54874951441714704r1470904881.m3u8
61399392213955900,61399380485217200,46469983256974000,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61399380485217245/hls/61399380485217245-46469983256974041r1470899540.m3u8
61400053376767200,61400027473386900,55248708685537600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61400027473386985/hls/61400027473386985-55248708685537676r1470899849.m3u8
61401976714720600,61401971212432800,54704420952224300,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61401971212432840/hls/61401971212432840-54704420952224311r1470900776.m3u8
61402036124935800,61402035641127500,51663525071820900,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61402035641127551/hls/61402035641127551-51663525071820946r1470900806.m3u8
61402271379256700,61402218758149600,52868343920602700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61402218758149683/hls/61402218758149683-52868343920602753r1470900894.m3u8
61402271379256700,61402218758149600,52868343920602700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61402218758149683/hls/61402218758149683-52868343920602753r1470902881.m3u8
61402271379256700,61402218758149600,52868343920602700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61402218758149683/hls/61402218758149683-52868343920602753r1470903406.m3u8
61402271379256700,61402218758149600,52868343920602700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61402218758149683/hls/61402218758149683-52868343920602753r1470903436.m3u8
61402271379256700,61402218758149600,52868343920602700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61402218758149683/hls/61402218758149683-52868343920602753r1470903826.m3u8
61402271379256700,61402218758149600,52868343920602700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61402218758149683/hls/61402218758149683-52868343920602753r1470905179.m3u8
61402877028361900,61402876647314400,51663525071820900,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61402876647314433/hls/61402876647314433-51663525071820946r1470901207.m3u8
61403249629353300,61403239058257300,52052212664243900,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61403239058257361/hls/61403239058257361-52052212664243901r1470901380.m3u8
61403249629353300,61403239058257300,52052212664243900,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61403239058257361/hls/61403239058257361-52052212664243901r1470901440.m3u8
61403249629353300,61403239058257300,52052212664243900,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61403239058257361/hls/61403239058257361-52052212664243901r1470901845.m3u8
61403862457021800,61403862291976800,53782875536890400,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61403862291976840/hls/61403862291976840-53782875536890474r1470901677.m3u8
61404105554679100,61404086385253300,52216232291607600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61404086385253379/hls/61404086385253379-52216232291607678r1470901784.m3u8
61404876910257800,61404876457907200,51055977402738200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61404876457907209/hls/61404876457907209-51055977402738228r1470902161.m3u8
61406356910270100,61406356413882900,52159828992205700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406356413882910/hls/61406356413882910-52159828992205772r1470902867.m3u8
61406455572883100,61406431984751200,52216232291607600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406431984751261/hls/61406431984751261-52216232291607678r1470902903.m3u8
61406455572883100,61406431984751200,52216232291607600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406431984751261/hls/61406431984751261-52216232291607678r1470904734.m3u8
61406455572883100,61406431984751200,52216232291607600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406431984751261/hls/61406431984751261-52216232291607678r1470905896.m3u8
61406455572883100,61406431984751200,52216232291607600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406431984751261/hls/61406431984751261-52216232291607678r1470910006.m3u8
61406455572883100,61406431984751200,52216232291607600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406431984751261/hls/61406431984751261-52216232291607678r1470910029.m3u8
61406457923790500,61406457274316200,52865298207877100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406457274316254/hls/61406457274316254-52865298207877120r1470902915.m3u8
61406633304413500,61406608678200300,55620350261601400,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406608678200394/hls/61406608678200394-55620350261601459r1470903003.m3u8
61406855610914100,61406851257864800,50161933812248100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406851257864867/hls/61406851257864867-50161933812248163r1470903103.m3u8
61406966246167900,61406962350298100,28385471671136300,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406962350298134/hls/61406962350298134-28385471671136325r1470903156.m3u8
61406966246167900,61406962350298100,28385471671136300,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61406962350298134/hls/61406962350298134-28385471671136325r1470906630.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470903298.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470903390.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470903549.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470903670.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470903685.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470904159.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905076.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905294.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905356.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905384.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905436.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905516.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905620.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905709.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905812.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470905981.m3u8
61407264947726000,61407259879544400,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407259879544407/hls/61407259879544407-37171206849282286r1470906045.m3u8
61407612825396900,61407612100417100,52159828992205700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61407612100417114/hls/61407612100417114-52159828992205772r1470903465.m3u8
61408078198109600,61408063323648600,49625608551934400,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61408063323648631/hls/61408063323648631-49625608551934473r1470903681.m3u8
61408547165333200,61408542879389200,51613980927465700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61408542879389280/hls/61408542879389280-51613980927465734r1470903909.m3u8
61408547165333200,61408542879389200,51613980927465700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61408542879389280/hls/61408542879389280-51613980927465734r1470903914.m3u8
61408850161858000,61408845427121100,51658268325451400,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61408845427121184/hls/61408845427121184-51658268325451471r1470904054.m3u8
61409446564623800,61409436274537900,49281142775358700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61409436274537973/hls/61409436274537973-49281142775358737r1470904335.m3u8
61409516204750300,61409515431531500,53782875536890400,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61409515431531572/hls/61409515431531572-53782875536890474r1470904373.m3u8
61409688848590600,61409684541674500,48577107659329700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61409684541674552/hls/61409684541674552-48577107659329705r1470904454.m3u8
61410143236412800,61410139332154400,55437783216430900,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61410139332154427/hls/61410139332154427-55437783216430928r1470904671.m3u8
61410236807140700,61410235857777200,53387635432892200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61410235857777296/hls/61410235857777296-53387635432892295r1470904717.m3u8
61411241208739300,61411240634752000,51663525071820900,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61411240634752047/hls/61411240634752047-51663525071820946r1470905196.m3u8
61411271036532200,61411258680746500,55586103205305700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61411258680746567/hls/61411258680746567-55586103205305764r1470905204.m3u8
61412309781079800,61412293675594700,52172083005756100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61412293675594760/hls/61412293675594760-52172083005756174r1470905708.m3u8
61413017427273500,61413017029456900,52248810123966100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61413017029456910/hls/61413017029456910-52248810123966188r1470906043.m3u8
61413023446099700,61413022861629000,36390648764417300,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61413022861629049/hls/61413022861629049-36390648764417356r1470906046.m3u8
61413826447701500,61413808500905000,53050087235921300,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61413808500905042/hls/61413808500905042-53050087235921363r1470906420.m3u8
61413976597485000,61413974616314900,36390648764417300,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61413974616314966/hls/61413974616314966-36390648764417356r1470906499.m3u8
61414310451508800,61414279376548500,50563789923295800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61414279376548529/hls/61414279376548529-50563789923295826r1470906787.m3u8
61414310451508800,61414279376548500,50563789923295800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61414279376548529/hls/61414279376548529-50563789923295826r1470909314.m3u8
61414310451508800,61414279376548500,50563789923295800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/61414279376548529/hls/61414279376548529-50563789923295826r1470909415.m3u8
